Date,Close/Last,Volume,Open,High,Low
06/30/2020,$17.39,165502100,$17.02,$20,$16
06/29/2020,$14.51,128988900,$12.2,$15.41,$11
06/26/2020,$9.9,49997800,$9.1,$10.3,$8.66
06/25/2020,$8.56,81908930,$9.4,$10.25,$7.52
06/24/2020,$8.51,92541660,$7.21,$10,$7.1
06/23/2020,$6.95,26379440,$6.7,$7.48,$6.575
06/22/2020,$5.92,19458160,$5.095,$6.1,$5
06/19/2020,$4.88,13674810,$5.25,$5.38,$4.77
06/18/2020,$4.54,11204170,$4.14,$4.77,$4.14
06/17/2020,$4.135,2217784,$4.35,$4.46,$4.09
06/16/2020,$4.4,3254279,$4.47,$4.55,$4.08
06/15/2020,$4.24,5114047,$3.65,$4.49,$3.6
06/12/2020,$3.78,2678578,$3.77,$3.85,$3.524
06/11/2020,$3.42,4121787,$3.75,$3.95,$3.4
06/10/2020,$4.05,9152844,$3.92,$4.36,$3.53
06/09/2020,$3.74,7621378,$3.19,$3.88,$3.15
06/08/2020,$3.15,2469215,$3.19,$3.24,$2.96
06/05/2020,$3.19,3932597,$3.31,$3.455,$3.1
06/04/2020,$3.24,4420042,$3,$3.36,$2.96
06/03/2020,$2.95,3681704,$2.73,$3,$2.73
06/02/2020,$2.73,1514799,$2.64,$2.75,$2.56
06/01/2020,$2.63,1312730,$2.48,$2.65,$2.45
05/29/2020,$2.48,2956228,$2.64,$2.73,$2.44
05/28/2020,$2.56,1600324,$2.7,$2.7,$2.555
05/27/2020,$2.67,1366995,$2.74,$2.74,$2.56
05/26/2020,$2.68,1484005,$2.72,$2.83,$2.65
05/22/2020,$2.65,879251,$2.64,$2.68,$2.55
05/21/2020,$2.66,1092641,$2.65,$2.7,$2.55
05/20/2020,$2.65,2056874,$2.67,$2.77,$2.56
05/19/2020,$2.59,1573261,$2.59,$2.74,$2.5
05/18/2020,$2.59,1591691,$2.62,$2.69,$2.51
05/15/2020,$2.51,940841,$2.46,$2.57,$2.425
05/14/2020,$2.51,1519167,$2.5,$2.59,$2.27
05/13/2020,$2.54,2358035,$2.81,$2.84,$2.45
05/12/2020,$2.8,2160707,$3,$3.02,$2.79
05/11/2020,$2.92,1382593,$2.99,$3,$2.8
05/08/2020,$2.99,1410674,$3.01,$3.06,$2.9348
05/07/2020,$2.91,1567841,$3.05,$3.07,$2.89
05/06/2020,$2.95,7304453,$3.19,$3.383,$2.85
05/05/2020,$3.19,2179521,$3.32,$3.4266,$3.12
05/04/2020,$3.21,1833283,$3.13,$3.37,$3.02
05/01/2020,$3.15,3129258,$2.87,$3.19,$2.62
04/30/2020,$2.93,1227084,$2.9,$3,$2.7
04/29/2020,$2.98,2293014,$3.19,$3.2,$2.92
04/28/2020,$2.88,3218971,$2.5,$2.9827,$2.42
04/27/2020,$2.44,1264328,$2.48,$2.55,$2.35
04/24/2020,$2.44,1029292,$2.39,$2.52,$2.2901
04/23/2020,$2.37,946269,$2.42,$2.53,$2.325
04/22/2020,$2.44,1176411,$2.57,$2.58,$2.36
04/21/2020,$2.45,3462043,$2.27,$2.58,$2.2
04/20/2020,$2.26,1164455,$2.29,$2.38,$2.17
04/17/2020,$2.26,1264648,$2.12,$2.28,$2.08
04/16/2020,$2.02,685165,$2.08,$2.1199,$1.97
04/15/2020,$2.05,903205,$2.05,$2.14,$1.94
04/14/2020,$2.12,1203006,$2.12,$2.225,$2.06
04/13/2020,$2.07,860769,$1.96,$2.09,$1.88
04/09/2020,$1.92,1734438,$1.79,$1.98,$1.775
04/08/2020,$1.76,1330714,$1.71,$1.85,$1.65
04/07/2020,$1.67,2285935,$1.72,$1.85,$1.63
04/06/2020,$1.63,1207114,$1.69,$1.79,$1.63
04/03/2020,$1.66,887718,$1.67,$1.6982,$1.57
04/02/2020,$1.66,590722,$1.72,$1.78,$1.65
04/01/2020,$1.71,877520,$1.7,$1.8,$1.62
